timestamp,load_kW,kWh,month,energy_period
2025-01-01 16:45:00,460.58324535405814,115.14581133851453,1,2
2025-01-01 17:00:00,438.81730377127207,109.70432594281802,1,2
2025-01-01 17:15:00,417.12052772440063,104.28013193110016,1,2
2025-01-01 17:30:00,438.8121224462623,109.70303061156558,1,2
2025-01-01 17:45:00,464.1701247874826,116.04253119687066,1,2
2025-01-01 18:00:00,427.6798496751489,106.91996241878722,1,2
2025-01-01 18:15:00,461.96569790887133,115.49142447721783,1,2
2025-01-01 18:30:00,372.32618868981643,93.08154717245411,1,2
2025-01-01 18:45:00,446.0544248145187,111.51360620362968,1,2
2025-01-01 19:00:00,432.89958745789374,108.22489686447344,1,2
2025-01-01 19:15:00,424.5796587981192,106.1449146995298,1,2
2025-01-01 19:30:00,433.0011734386693,108.25029335966732,1,2
2025-01-01 19:45:00,388.1891628716604,97.0472907179151,1,2
2025-01-01 20:00:00,433.75977557481605,108.43994389370401,1,2
2025-01-01 20:15:00,446.40799335076593,111.60199833769148,1,2
2025-01-01 20:30:00,470.9854380493517,117.74635951233793,1,2
2025-01-01 20:45:00,427.21185867158954,106.80296466789738,1,2
2025-01-01 21:00:00,80.27065959449767,20.067664898624418,1,1
2025-01-01 21:15:00,81.55362016194766,20.388405040486916,1,1
2025-01-01 21:30:00,87.48104963376913,21.870262408442283,1,1
2025-01-01 21:45:00,85.02731502883795,21.256828757209487,1,1
2025-01-01 22:00:00,84.26657692099938,21.066644230249846,1,1
2025-01-01 22:15:00,88.7807672706691,22.195191817667276,1,1
2025-01-01 22:30:00,86.97951072626653,21.74487768156663,1,1
2025-01-01 22:45:00,90.75162681692974,22.687906704232436,1,1
2025-01-01 23:00:00,86.78743664496523,21.696859161241306,1,1
2025-01-01 23:15:00,88.47116138395114,22.117790345987785,1,1
2025-01-01 23:30:00,88.1813324329061,22.045333108226526,1,1
2025-01-01 23:45:00,83.36296238585497,20.840740596463743,1,1
2025-01-02 00:00:00,94.9632014099861,23.740800352496525,1,1
2025-01-02 00:15:00,94.7991363041506,23.69978407603765,1,1
2025-01-02 00:30:00,93.60161412521553,23.400403531303883,1,1
2025-01-02 00:45:00,92.48008276369433,23.12002069092358,1,1
2025-01-02 01:00:00,90.33118713362603,22.582796783406508,1,1
2025-01-02 01:15:00,95.16608196789223,23.791520491973056,1,1
2025-01-02 01:30:00,95.5448671534402,23.88621678836005,1,1
2025-01-02 01:45:00,93.31114764054942,23.327786910137355,1,1
2025-01-02 02:00:00,99.7847805187528,24.9461951296882,1,1
2025-01-02 02:15:00,102.62831082949621,25.657077707374054,1,1
2025-01-02 02:30:00,110.0831548256706,27.52078870641765,1,1
2025-01-02 02:45:00,101.47410713484203,25.368526783710507,1,1
2025-01-02 03:00:00,104.83596481876585,26.20899120469146,1,1
2025-01-02 03:15:00,103.11783244660235,25.779458111650587,1,1
2025-01-02 03:30:00,93.57316300301868,23.39329075075467,1,1
2025-01-02 03:45:00,103.36588818855726,25.841472047139316,1,1
2025-01-02 04:00:00,106.05220562863762,26.513051407159406,1,1
2025-01-02 04:15:00,118.75618308799883,29.68904577199971,1,1
2025-01-02 04:30:00,104.71683455257005,26.179208638142512,1,1
2025-01-02 04:45:00,107.32797434506688,26.83199358626672,1,1
2025-01-02 05:00:00,106.95011071344551,26.737527678361378,1,1
2025-01-02 05:15:00,100.87567710147677,25.218919275369192,1,1
2025-01-02 05:30:00,113.25793120161526,28.314482800403816,1,1
2025-01-02 05:45:00,111.16401174695643,27.79100293673911,1,1
2025-01-02 06:00:00,111.87066131158971,27.96766532789743,1,1
2025-01-02 06:15:00,102.72118554361536,25.68029638590384,1,1
2025-01-02 06:30:00,115.1623815296422,28.79059538241055,1,1
2025-01-02 06:45:00,100.07137818249437,25.017844545623593,1,1
2025-01-02 07:00:00,110.27973250508458,27.569933126271145,1,1
2025-01-02 07:15:00,118.86989351654047,29.717473379135118,1,1
2025-01-02 07:30:00,101.82994711519267,25.457486778798167,1,1
2025-01-02 07:45:00,104.10250958648122,26.025627396620305,1,1
2025-01-02 08:00:00,151.2002836104096,37.8000709026024,1,0
2025-01-02 08:15:00,146.66324091746418,36.665810229366045,1,0
2025-01-02 08:30:00,138.78573667660922,34.696434169152305,1,0
2025-01-02 08:45:00,150.9664201795376,37.7416050448844,1,0
2025-01-02 09:00:00,139.45394500111786,34.863486250279465,1,0
2025-01-02 09:15:00,150.7640205882119,37.69100514705298,1,0
2025-01-02 09:30:00,140.5060849643799,35.12652124109498,1,0
2025-01-02 09:45:00,158.69001814509028,39.67250453627257,1,0
2025-01-02 10:00:00,137.53427361142928,34.38356840285732,1,0
2025-01-02 10:15:00,140.83502357137888,35.20875589284472,1,0
2025-01-02 10:30:00,148.9623615972574,37.24059039931435,1,0
2025-01-02 10:45:00,134.3307211060931,33.58268027652328,1,0
2025-01-02 11:00:00,139.8960506464737,34.974012661618424,1,0
2025-01-02 11:15:00,147.36329383529565,36.84082345882391,1,0
2025-01-02 11:30:00,127.20531719022759,31.801329297556897,1,0
2025-01-02 11:45:00,139.5998592845081,34.89996482112703,1,0
2025-01-02 12:00:00,134.8837204920685,33.720930123017126,1,0
2025-01-02 12:15:00,138.35862803452483,34.58965700863121,1,0
2025-01-02 12:30:00,124.91828909352343,31.229572273380857,1,0
2025-01-02 12:45:00,124.36233391416692,31.09058347854173,1,0
2025-01-02 13:00:00,131.32411700719297,32.83102925179824,1,0
2025-01-02 13:15:00,129.88457167165467,32.47114291791367,1,0
2025-01-02 13:30:00,129.58706095273908,32.39676523818477,1,0
2025-01-02 13:45:00,130.20109899452646,32.550274748631615,1,0
2025-01-02 14:00:00,118.97916236464988,29.74479059116247,1,0
2025-01-02 14:15:00,124.59729181568511,31.149322953921278,1,0
2025-01-02 14:30:00,124.97183510244521,31.242958775611303,1,0
2025-01-02 14:45:00,118.76776656671241,29.691941641678103,1,0
2025-01-02 15:00:00,130.13464162241374,32.533660405603435,1,0
2025-01-02 15:15:00,121.85047039802032,30.46261759950508,1,0
2025-01-02 15:30:00,111.94037410057123,27.98509352514281,1,0
2025-01-02 15:45:00,122.93793662070497,30.734484155176244,1,0
2025-01-02 16:00:00,417.2032820773786,104.30082051934465,1,2
2025-01-02 16:15:00,455.8367839727557,113.95919599318893,1,2
2025-01-02 16:30:00,463.9835910601174,115.99589776502935,1,2
2025-01-02 16:45:00,420.5803101999384,105.1450775499846,1,2
2025-01-02 17:00:00,451.7855136818024,112.9463784204506,1,2
2025-01-02 17:15:00,439.9195368099585,109.97988420248963,1,2
2025-01-02 17:30:00,448.7399876479537,112.18499691198842,1,2
2025-01-02 17:45:00,471.9017492536401,117.97543731341003,1,2
2025-01-02 18:00:00,423.19053407818245,105.79763351954561,1,2
2025-01-02 18:15:00,412.3005159222163,103.07512898055407,1,2
2025-01-02 18:30:00,409.3918241730488,102.3479560432622,1,2
2025-01-02 18:45:00,410.97074136593704,102.74268534148426,1,2
2025-01-02 19:00:00,429.36198743704506,107.34049685926126,1,2
2025-01-02 19:15:00,438.37584829678946,109.59396207419736,1,2
2025-01-02 19:30:00,436.9866338353301,109.24665845883253,1,2
2025-01-02 19:45:00,448.8503962672522,112.21259906681306,1,2
2025-01-02 20:00:00,438.86204313575945,109.71551078393986,1,2
2025-01-02 20:15:00,470.4512520635371,117.61281301588427,1,2
2025-01-02 20:30:00,432.7733076198611,108.19332690496528,1,2
2025-01-02 20:45:00,498.22709829884394,124.55677457471099,1,2
2025-01-02 21:00:00,86.26920098525373,21.567300246313433,1,1
2025-01-02 21:15:00,80.06711707068808,20.01677926767202,1,1
2025-01-02 21:30:00,79.17314635316234,19.793286588290584,1,1
2025-01-02 21:45:00,85.67027188368782,21.417567970921954,1,1
2025-01-02 22:00:00,85.59222238001276,21.39805559500319,1,1
2025-01-02 22:15:00,89.6495335570928,22.4123833892732,1,1
2025-01-02 22:30:00,88.6075195358823,22.151879883970576,1,1
2025-01-02 22:45:00,86.24416097712364,21.56104024428091,1,1
2025-01-02 23:00:00,86.13650378599107,21.534125946497767,1,1
2025-01-02 23:15:00,83.13210898362924,20.78302724590731,1,1
2025-01-02 23:30:00,87.93665217554066,21.984163043885165,1,1
2025-01-02 23:45:00,93.79616379969399,23.449040949923496,1,1
2025-01-03 00:00:00,94.57940874115707,23.644852185289267,1,1
2025-01-03 00:15:00,87.74902106119396,21.93725526529849,1,1
2025-01-03 00:30:00,94.38798239220743,23.59699559805186,1,1
2025-01-03 00:45:00,95.38054434596904,23.84513608649226,1,1
2025-01-03 01:00:00,92.91462461996419,23.228656154991047,1,1
2025-01-03 01:15:00,97.95782787574835,24.489456968937088,1,1
2025-01-03 01:30:00,97.49356740792886,24.373391851982216,1,1
2025-01-03 01:45:00,91.65519823767188,22.91379955941797,1,1
2025-01-03 02:00:00,102.39561465907805,25.598903664769512,1,1
2025-01-03 02:15:00,103.41664996221466,25.854162490553666,1,1
2025-01-03 02:30:00,106.04354749959617,26.510886874899043,1,1
2025-01-03 02:45:00,105.89642989530621,26.474107473826553,1,1
2025-01-03 03:00:00,96.37344897724431,24.093362244311077,1,1
2025-01-03 03:15:00,98.64971158604715,24.662427896511787,1,1
2025-01-03 03:30:00,106.16848898540948,26.54212224635237,1,1
2025-01-03 03:45:00,106.16202357983103,26.540505894957757,1,1
2025-01-03 04:00:00,108.45668434210017,27.114171085525044,1,1
2025-01-03 04:15:00,126.10198180068798,31.525495450171995,1,1
2025-01-03 04:30:00,108.75190800767166,27.187977001917915,1,1
2025-01-03 04:45:00,111.73717000711282,27.934292501778206,1,1
2025-01-03 05:00:00,112.24645407797576,28.06161351949394,1,1
2025-01-03 05:15:00,110.62542925688719,27.656357314221797,1,1
2025-01-03 05:30:00,105.44721966275362,26.361804915688406,1,1
2025-01-03 05:45:00,111.20170321708325,27.800425804270812,1,1
2025-01-03 06:00:00,103.4559883262129,25.863997081553226,1,1
2025-01-03 06:15:00,106.34008825133583,26.585022062833957,1,1
2025-01-03 06:30:00,105.00273823445792,26.25068455861448,1,1
2025-01-03 06:45:00,108.05488376293762,27.013720940734405,1,1
2025-01-03 07:00:00,119.53522417057704,29.88380604264426,1,1
2025-01-03 07:15:00,97.13348351501502,24.283370878753754,1,1
2025-01-03 07:30:00,110.81221528526021,27.703053821315052,1,1
2025-01-03 07:45:00,98.49705401757745,24.624263504394364,1,1
2025-01-03 08:00:00,146.90053009499874,36.725132523749686,1,0
2025-01-03 08:15:00,158.64231938101972,39.66057984525493,1,0
2025-01-03 08:30:00,150.9342015053743,37.73355037634357,1,0
2025-01-03 08:45:00,142.34328268475258,35.585820671188145,1,0
2025-01-03 09:00:00,142.009193475204,35.502298368801,1,0
2025-01-03 09:15:00,152.28100839358174,38.070252098395436,1,0
2025-01-03 09:30:00,141.89827269961737,35.47456817490434,1,0
2025-01-03 09:45:00,148.87053111694232,37.21763277923558,1,0
2025-01-03 10:00:00,143.466175834404,35.866543958601,1,0
2025-01-03 10:15:00,138.47651385624053,34.61912846406013,1,0
2025-01-03 10:30:00,158.4842279262013,39.621056981550325,1,0
2025-01-03 10:45:00,147.67697715242298,36.919244288105745,1,0
2025-01-03 11:00:00,124.31672445229853,31.079181113074632,1,0
2025-01-03 11:15:00,139.61244982423833,34.90311245605958,1,0
2025-01-03 11:30:00,133.7458933985539,33.436473349638476,1,0
2025-01-03 11:45:00,144.21845745032545,36.05461436258136,1,0
2025-01-03 12:00:00,127.87715952680347,31.969289881700867,1,0
2025-01-03 12:15:00,132.38962727374434,33.097406818436085,1,0
2025-01-03 12:30:00,136.5155465566958,34.12888663917395,1,0
2025-01-03 12:45:00,138.91742218100907,34.72935554525227,1,0
2025-01-03 13:00:00,120.3031626635537,30.075790665888427,1,0
2025-01-03 13:15:00,125.8435637023801,31.460890925595024,1,0
2025-01-03 13:30:00,124.94483323278395,31.236208308195987,1,0
2025-01-03 13:45:00,123.80331789940733,30.950829474851833,1,0
2025-01-03 14:00:00,134.0392767938542,33.50981919846355,1,0
2025-01-03 14:15:00,125.66101131338971,31.415252828347427,1,0
2025-01-03 14:30:00,115.40202813082209,28.850507032705522,1,0
2025-01-03 14:45:00,128.81950711912617,32.20487677978154,1,0
2025-01-03 15:00:00,131.66050290813953,32.915125727034884,1,0
2025-01-03 15:15:00,125.17518314856137,31.293795787140343,1,0
2025-01-03 15:30:00,109.9878792407377,27.496969810184424,1,0
2025-01-03 15:45:00,116.14851345055332,29.03712836263833,1,0
2025-01-03 16:00:00,466.358826553977,116.58970663849425,1,2
2025-01-03 16:15:00,423.0585516810978,105.76463792027445,1,2
2025-01-03 16:30:00,448.3093746858634,112.07734367146585,1,2
2025-01-03 16:45:00,455.5637577681864,113.8909394420466,1,2
2025-01-03 17:00:00,411.0471739504799,102.76179348761997,1,2
2025-01-03 17:15:00,429.74077860975353,107.43519465243838,1,2
2025-01-03 17:30:00,361.17048116408625,90.29262029102156,1,2
2025-01-03 17:45:00,408.94685684369193,102.23671421092298,1,2
2025-01-03 18:00:00,423.0367207292106,105.75918018230264,1,2
2025-01-03 18:15:00,401.71685968696727,100.42921492174182,1,2
2025-01-03 18:30:00,463.41744129763185,115.85436032440796,1,2
2025-01-03 18:45:00,397.8103155943695,99.45257889859238,1,2
2025-01-03 19:00:00,421.54014194513024,105.38503548628256,1,2
2025-01-03 19:15:00,433.8412341806388,108.4603085451597,1,2
2025-01-03 19:30:00,462.08476188047246,115.52119047011811,1,2
2025-01-03 19:45:00,400.0790951982751,100.01977379956878,1,2
2025-01-03 20:00:00,464.08376582708974,116.02094145677243,1,2
2025-01-03 20:15:00,438.8013258693471,109.70033146733678,1,2
2025-01-03 20:30:00,417.0535742640493,104.26339356601233,1,2
2025-01-03 20:45:00,448.71032272349737,112.17758068087434,1,2
2025-01-03 21:00:00,84.48486592989629,21.121216482474072,1,1
2025-01-03 21:15:00,81.14180070280601,20.285450175701502,1,1
2025-01-03 21:30:00,83.94423126347394,20.986057815868485,1,1
2025-01-03 21:45:00,82.04065812970735,20.51016453242684,1,1
2025-01-03 22:00:00,87.0506616386611,21.762665409665274,1,1
2025-01-03 22:15:00,89.42504263214755,22.356260658036888,1,1
2025-01-03 22:30:00,93.42359238983941,23.355898097459853,1,1
2025-01-03 22:45:00,81.20213618426935,20.300534046067337,1,1
2025-01-03 23:00:00,99.53749179165006,24.884372947912514,1,1
2025-01-03 23:15:00,81.16573458785331,20.291433646963327,1,1
2025-01-03 23:30:00,89.2621221293615,22.315530532340375,1,1
2025-01-03 23:45:00,92.59053742226477,23.147634355566193,1,1
2025-01-04 00:00:00,34.16127023913568,8.54031755978392,1,1
2025-01-04 00:15:00,32.63909391243539,8.159773478108848,1,1
2025-01-04 00:30:00,33.3374072015241,8.334351800381025,1,1
2025-01-04 00:45:00,32.85755800167913,8.214389500419783,1,1
2025-01-04 01:00:00,33.9645656669899,8.491141416747475,1,1
2025-01-04 01:15:00,36.48245771906011,9.120614429765027,1,1
2025-01-04 01:30:00,35.620533825875,8.90513345646875,1,1
2025-01-04 01:45:00,33.78338378311854,8.445845945779634,1,1
2025-01-04 02:00:00,37.84349652040869,9.460874130102173,1,1
2025-01-04 02:15:00,36.7710015185762,9.19275037964405,1,1
2025-01-04 02:30:00,37.68643801166076,9.42160950291519,1,1
2025-01-04 02:45:00,37.35465233544214,9.338663083860535,1,1
2025-01-04 03:00:00,35.716652590852284,8.929163147713071,1,1
2025-01-04 03:15:00,36.21746802590255,9.054367006475637,1,1
2025-01-04 03:30:00,38.653366285010804,9.663341571252701,1,1
2025-01-04 03:45:00,38.39827045888871,9.599567614722178,1,1
2025-01-04 04:00:00,38.02438331427576,9.50609582856894,1,1
2025-01-04 04:15:00,38.28746183314317,9.571865458285792,1,1
2025-01-04 04:30:00,40.49582566677492,10.12395641669373,1,1
2025-01-04 04:45:00,36.93827989834162,9.234569974585405,1,1
2025-01-04 05:00:00,39.624029124297294,9.906007281074324,1,1
2025-01-04 05:15:00,38.17906151825107,9.544765379562767,1,1
2025-01-04 05:30:00,38.14919263816826,9.537298159542065,1,1
2025-01-04 05:45:00,40.68791484077658,10.171978710194145,1,1
2025-01-04 06:00:00,40.340042658510626,10.085010664627656,1,1
2025-01-04 06:15:00,40.3169786629686,10.07924466574215,1,1
2025-01-04 06:30:00,41.26995156004955,10.317487890012387,1,1
2025-01-04 06:45:00,38.78184884773825,9.695462211934563,1,1
2025-01-04 07:00:00,39.88409125042423,9.971022812606057,1,1
2025-01-04 07:15:00,37.97064612159629,9.492661530399072,1,1
2025-01-04 07:30:00,39.19411800793278,9.798529501983195,1,1
2025-01-04 07:45:00,38.31800549263383,9.579501373158458,1,1
2025-01-04 08:00:00,54.42491097954059,13.606227744885148,1,0
2025-01-04 08:15:00,55.77398680238378,13.943496700595945,1,0
2025-01-04 08:30:00,51.94640201763057,12.986600504407642,1,0
2025-01-04 08:45:00,59.8286536405319,14.957163410132974,1,0
2025-01-04 09:00:00,50.35263404064918,12.588158510162295,1,0
2025-01-04 09:15:00,49.8007766425789,12.450194160644726,1,0
2025-01-04 09:30:00,56.08969088805804,14.02242272201451,1,0
2025-01-04 09:45:00,55.11824474905171,13.779561187262928,1,0
2025-01-04 10:00:00,53.13846392332195,13.284615980830488,1,0
2025-01-04 10:15:00,53.14935150519973,13.287337876299933,1,0
2025-01-04 10:30:00,51.498852469387316,12.874713117346829,1,0
2025-01-04 10:45:00,49.21861240245089,12.304653100612722,1,0
2025-01-04 11:00:00,49.98498481350852,12.49624620337713,1,0
2025-01-04 11:15:00,48.11024014525714,12.027560036314284,1,0
2025-01-04 11:30:00,52.22411078456624,13.05602769614156,1,0
2025-01-04 11:45:00,49.43010041826966,12.357525104567415,1,0
2025-01-04 12:00:00,45.95674067127003,11.489185167817508,1,0
2025-01-04 12:15:00,47.16497616271202,11.791244040678006,1,0
2025-01-04 12:30:00,48.92496075713784,12.23124018928446,1,0
2025-01-04 12:45:00,46.5841476834926,11.64603692087315,1,0
2025-01-04 13:00:00,44.18011752333097,11.045029380832743,1,0
2025-01-04 13:15:00,46.63566369813232,11.65891592453308,1,0
2025-01-04 13:30:00,46.63861097666984,11.65965274416746,1,0
2025-01-04 13:45:00,44.906426039121676,11.226606509780419,1,0
2025-01-04 14:00:00,43.29582256059354,10.823955640148386,1,0
2025-01-04 14:15:00,44.85457331696808,11.21364332924202,1,0
2025-01-04 14:30:00,41.12970577133698,10.282426442834245,1,0
2025-01-04 14:45:00,41.219761806772674,10.304940451693168,1,0
2025-01-04 15:00:00,41.31165836215651,10.327914590539127,1,0
2025-01-04 15:15:00,42.39363881280799,10.598409703201998,1,0
2025-01-04 15:30:00,43.517093952562114,10.879273488140528,1,0
2025-01-04 15:45:00,46.011981056948756,11.502995264237189,1,0
2025-01-04 16:00:00,164.65838858257905,41.16459714564476,1,2
2025-01-04 16:15:00,156.6250773121984,39.1562693280496,1,2
2025-01-04 16:30:00,157.73757233249424,39.43439308312356,1,2
2025-01-04 16:45:00,149.97334113573882,37.493335283934705,1,2
2025-01-04 17:00:00,155.02487053981127,38.75621763495282,1,2
2025-01-04 17:15:00,152.92896687141499,38.232241717853746,1,2
2025-01-04 17:30:00,157.67229112005847,39.41807278001462,1,2
2025-01-04 17:45:00,148.75049394944608,37.18762348736152,1,2
2025-01-04 18:00:00,158.24626543229223,39.56156635807306,1,2
2025-01-04 18:15:00,166.0616002145264,41.5154000536316,1,2
2025-01-04 18:30:00,153.40227424591995,38.35056856147999,1,2
2025-01-04 18:45:00,157.3390598091262,39.33476495228155,1,2
2025-01-04 19:00:00,160.5229338334513,40.130733458362826,1,2
2025-01-04 19:15:00,152.05566431380282,38.013916078450706,1,2
2025-01-04 19:30:00,156.90710807038553,39.22677701759638,1,2
2025-01-04 19:45:00,155.26620051912207,38.816550129780516,1,2
2025-01-04 20:00:00,158.65878628877712,39.66469657219428,1,2
2025-01-04 20:15:00,151.78525699794466,37.946314249486164,1,2
2025-01-04 20:30:00,158.0811863369912,39.5202965842478,1,2
2025-01-04 20:45:00,161.81908367372174,40.454770918430434,1,2
2025-01-04 21:00:00,32.29986577900366,8.074966444750915,1,1
2025-01-04 21:15:00,31.55923277966093,7.889808194915233,1,1
2025-01-04 21:30:00,33.35695443740272,8.33923860935068,1,1
2025-01-04 21:45:00,28.959392732199323,7.239848183049831,1,1
2025-01-04 22:00:00,32.52050571076895,8.130126427692238,1,1
2025-01-04 22:15:00,31.447029795300313,7.861757448825078,1,1
2025-01-04 22:30:00,34.57323340179962,8.643308350449905,1,1
2025-01-04 22:45:00,29.90198627518498,7.475496568796245,1,1
2025-01-04 23:00:00,31.020590767086457,7.755147691771614,1,1
2025-01-04 23:15:00,31.409684996301028,7.852421249075257,1,1
2025-01-04 23:30:00,28.94150652085652,7.23537663021413,1,1
2025-01-04 23:45:00,31.528904695149116,7.882226173787279,1,1
2025-01-05 00:00:00,32.40928614688258,8.102321536720645,1,1
2025-01-05 00:15:00,33.941291040105824,8.485322760026456,1,1
2025-01-05 00:30:00,34.263621205459444,8.565905301364861,1,1
2025-01-05 00:45:00,36.848187145366346,9.212046786341586,1,1
2025-01-05 01:00:00,36.65887475052666,9.164718687631664,1,1
2025-01-05 01:15:00,33.98636999680545,8.496592499201363,1,1
2025-01-05 01:30:00,33.42379273603122,8.355948184007804,1,1
2025-01-05 01:45:00,35.856587155862286,8.964146788965571,1,1
2025-01-05 02:00:00,33.823981982693624,8.455995495673406,1,1
2025-01-05 02:15:00,39.530839765607155,9.882709941401789,1,1
2025-01-05 02:30:00,38.35021116623674,9.587552791559185,1,1
2025-01-05 02:45:00,35.365015964688034,8.841253991172008,1,1
2025-01-05 03:00:00,34.06945130796338,8.517362826990844,1,1
2025-01-05 03:15:00,39.783456396364286,9.945864099091072,1,1
2025-01-05 03:30:00,37.04772245174344,9.26193061293586,1,1
2025-01-05 03:45:00,39.567237473217915,9.891809368304479,1,1
2025-01-05 04:00:00,35.02963565208735,8.757408913021838,1,1
2025-01-05 04:15:00,36.92342795813318,9.230856989533295,1,1
2025-01-05 04:30:00,38.0741432508173,9.518535812704325,1,1
2025-01-05 04:45:00,38.15357724855436,9.53839431213859,1,1
2025-01-05 05:00:00,37.701051431533145,9.425262857883286,1,1
2025-01-05 05:15:00,39.770114054855235,9.942528513713809,1,1
2025-01-05 05:30:00,36.510128198734265,9.127532049683566,1,1
2025-01-05 05:45:00,38.294408160339074,9.573602040084769,1,1
2025-01-05 06:00:00,38.974182819857226,9.743545704964307,1,1
2025-01-05 06:15:00,39.7376611258747,9.934415281468675,1,1
2025-01-05 06:30:00,40.11960259077121,10.029900647692802,1,1
2025-01-05 06:45:00,36.56266604470152,9.14066651117538,1,1
2025-01-05 07:00:00,35.610518815921175,8.902629703980294,1,1
2025-01-05 07:15:00,41.032914306472314,10.258228576618079,1,1
2025-01-05 07:30:00,39.20983035362244,9.80245758840561,1,1
2025-01-05 07:45:00,37.12556163097554,9.281390407743885,1,1
2025-01-05 08:00:00,58.362927962840374,14.590731990710093,1,0
2025-01-05 08:15:00,54.47549490340897,13.618873725852243,1,0
2025-01-05 08:30:00,57.355903631556814,14.338975907889203,1,0
2025-01-05 08:45:00,54.34508265979175,13.586270664947937,1,0
2025-01-05 09:00:00,58.482562042709695,14.620640510677424,1,0
2025-01-05 09:15:00,57.6729345220188,14.4182336305047,1,0
2025-01-05 09:30:00,52.359565665112655,13.089891416278164,1,0
