timestamp,load_kW
2025-01-01 12:15:00,1802.5785629720065
2025-01-01 12:30:00,1665.4633642365227
2025-01-01 12:45:00,1850.2604373918953
2025-01-01 13:00:00,1741.333437965624
2025-01-01 13:15:00,1764.6967635200197
2025-01-01 13:30:00,1862.6823716462281
2025-01-01 13:45:00,1815.8825318568609
2025-01-01 14:00:00,1740.2102703979021
2025-01-01 14:15:00,1737.8074407604229
2025-01-01 14:30:00,1595.3153106180446
2025-01-01 14:45:00,1625.7541513203616
2025-01-01 15:00:00,1721.1028322027394
2025-01-01 15:15:00,1554.4817818180145
2025-01-01 15:30:00,1523.0536965348474
2025-01-01 15:45:00,1524.8352956789388
2025-01-01 16:00:00,1458.1129021520942
2025-01-01 16:15:00,1246.1753433446243
2025-01-01 16:30:00,977.5206643758873
2025-01-01 16:45:00,899.5884736026576
2025-01-01 17:00:00,853.3926139964162
2025-01-01 17:15:00,761.7182979854491
2025-01-01 17:30:00,769.6085979428848
2025-01-01 17:45:00,307.5230222085728
2025-01-01 18:00:00,551.9591337992006
2025-01-01 18:15:00,392.21543057195015
2025-01-01 18:30:00,210.31310097618137
2025-01-01 18:45:00,284.6532764371444
2025-01-01 19:00:00,78.24736372701771
2025-01-01 19:15:00,65.56054748043383
2025-01-01 19:30:00,93.78458147217574
2025-01-01 19:45:00,0.0
2025-01-01 20:00:00,0.0
2025-01-01 20:15:00,0.0
2025-01-01 20:30:00,0.0
2025-01-01 20:45:00,0.0
2025-01-01 21:00:00,0.0
2025-01-01 21:15:00,0.0
2025-01-01 21:30:00,0.0
2025-01-01 21:45:00,0.0
2025-01-01 22:00:00,91.37718983056696
2025-01-01 22:15:00,108.71342645701047
2025-01-01 22:30:00,53.49701398847202
2025-01-01 22:45:00,0.0
2025-01-01 23:00:00,28.34976141372724
2025-01-01 23:15:00,0.0
2025-01-01 23:30:00,32.45337326887213
2025-01-01 23:45:00,30.844770534599725
2025-01-02 00:00:00,0.0
2025-01-02 00:15:00,0.0
2025-01-02 00:30:00,0.0
2025-01-02 00:45:00,0.0
2025-01-02 01:00:00,0.0
2025-01-02 01:15:00,0.0
2025-01-02 01:30:00,0.0
2025-01-02 01:45:00,36.87154841753561
2025-01-02 02:00:00,0.0
2025-01-02 02:15:00,2.606070315424877
2025-01-02 02:30:00,22.67210932269275
2025-01-02 02:45:00,0.0
2025-01-02 03:00:00,15.869367237773437
2025-01-02 03:15:00,16.255371738687522
2025-01-02 03:30:00,12.94716123267744
2025-01-02 03:45:00,0.0
2025-01-02 04:00:00,0.0
2025-01-02 04:15:00,0.0
2025-01-02 04:30:00,0.0
2025-01-02 04:45:00,0.0
2025-01-02 05:00:00,11.765413760982584
2025-01-02 05:15:00,18.215310136669583
2025-01-02 05:30:00,25.621942499098296
2025-01-02 05:45:00,0.0
2025-01-02 06:00:00,0.0
2025-01-02 06:15:00,51.38676317937109
2025-01-02 06:30:00,65.46154521232208
2025-01-02 06:45:00,0.0
2025-01-02 07:00:00,239.9376935242755
2025-01-02 07:15:00,13.26852458745682
2025-01-02 07:30:00,129.61361046855507
2025-01-02 07:45:00,369.6072099936251
2025-01-02 08:00:00,345.3259294976782
2025-01-02 08:15:00,685.4232031056625
2025-01-02 08:30:00,753.5954962409741
2025-01-02 08:45:00,779.6939820103336
2025-01-02 09:00:00,912.0411636879196
2025-01-02 09:15:00,1021.8849558715532
2025-01-02 09:30:00,1047.1525295331296
2025-01-02 09:45:00,1271.7885313558384
2025-01-02 10:00:00,1180.149142069007
2025-01-02 10:15:00,1648.878623654657
2025-01-02 10:30:00,1378.0289550932384
2025-01-02 10:45:00,1533.3134784990293
2025-01-02 11:00:00,1626.8748219134688
2025-01-02 11:15:00,1682.252244379894
2025-01-02 11:30:00,1443.2075812402811
2025-01-02 11:45:00,1887.5081697325081
2025-01-02 12:00:00,1593.9914626455882
2025-01-02 12:15:00,1776.023836213781
2025-01-02 12:30:00,1955.8167343820983
2025-01-02 12:45:00,1808.7482961780306
2025-01-02 13:00:00,1798.2242623626355
2025-01-02 13:15:00,1888.6661542022052
2025-01-02 13:30:00,1710.4618904194674
2025-01-02 13:45:00,1645.8419518193139
2025-01-02 14:00:00,1821.1854057362023
2025-01-02 14:15:00,1685.8463734440036
2025-01-02 14:30:00,1760.258864810947
2025-01-02 14:45:00,1586.923562871451
2025-01-02 15:00:00,1602.8102676780513
2025-01-02 15:15:00,1535.585590872999
2025-01-02 15:30:00,1522.1856826500828
2025-01-02 15:45:00,1414.6739776407283
2025-01-02 16:00:00,1255.9269747178557
2025-01-02 16:15:00,1261.3803527728608
2025-01-02 16:30:00,1042.2547039919662
2025-01-02 16:45:00,1146.827144948836
2025-01-02 17:00:00,978.0979421091148
2025-01-02 17:15:00,826.0246394088362
2025-01-02 17:30:00,668.8313390594227
2025-01-02 17:45:00,695.1171363396365
2025-01-02 18:00:00,436.96725784379214
2025-01-02 18:15:00,500.48251547769434
2025-01-02 18:30:00,246.41577190375855
2025-01-02 18:45:00,235.68791576819805
2025-01-02 19:00:00,0.0
2025-01-02 19:15:00,31.55017884489434
2025-01-02 19:30:00,0.0
2025-01-02 19:45:00,0.0
2025-01-02 20:00:00,43.90937663901673
2025-01-02 20:15:00,0.0
2025-01-02 20:30:00,119.56891456858732
2025-01-02 20:45:00,75.42672348646389
2025-01-02 21:00:00,0.0
2025-01-02 21:15:00,79.14088892428043
2025-01-02 21:30:00,0.0
2025-01-02 21:45:00,64.15600522489038
2025-01-02 22:00:00,0.0
2025-01-02 22:15:00,87.77607848231486
2025-01-02 22:30:00,136.18851377829796
2025-01-02 22:45:00,89.92235055244126
2025-01-02 23:00:00,51.239464971138304
2025-01-02 23:15:00,10.529135822543155
2025-01-02 23:30:00,128.0296370732323
2025-01-02 23:45:00,85.88980123303948
2025-01-03 00:00:00,0.0
2025-01-03 00:15:00,0.0
2025-01-03 00:30:00,21.84887215862978
2025-01-03 00:45:00,0.0
2025-01-03 01:00:00,125.7966080804913
2025-01-03 01:15:00,121.34313426790396
2025-01-03 01:30:00,20.263561273810712
2025-01-03 01:45:00,132.32020258099163
2025-01-03 02:00:00,0.0
2025-01-03 02:15:00,57.29348387950439
2025-01-03 02:30:00,0.0
2025-01-03 02:45:00,0.0
2025-01-03 03:00:00,79.5430570800188
2025-01-03 03:15:00,27.590628144611543
2025-01-03 03:30:00,14.885861426825901
2025-01-03 03:45:00,0.0
2025-01-03 04:00:00,40.00309426824552
2025-01-03 04:15:00,14.390596735947733
2025-01-03 04:30:00,212.8983432475823
2025-01-03 04:45:00,24.138383337298393
2025-01-03 05:00:00,0.0
2025-01-03 05:15:00,2.647117498057582
2025-01-03 05:30:00,195.25337647913136
2025-01-03 05:45:00,0.0
2025-01-03 06:00:00,0.0
2025-01-03 06:15:00,23.547926796544907
2025-01-03 06:30:00,0.0
2025-01-03 06:45:00,0.0
2025-01-03 07:00:00,104.9623852317588
2025-01-03 07:15:00,139.94780793287384
2025-01-03 07:30:00,194.23940296873414
2025-01-03 07:45:00,380.48468198104865
2025-01-03 08:00:00,337.70988970315926
2025-01-03 08:15:00,743.547058977365
2025-01-03 08:30:00,767.3407506162445
2025-01-03 08:45:00,754.780926129281
2025-01-03 09:00:00,929.5777967927046
2025-01-03 09:15:00,1204.199526642949
2025-01-03 09:30:00,1210.3315744345741
2025-01-03 09:45:00,1269.3651729695039
2025-01-03 10:00:00,1309.578383286299
2025-01-03 10:15:00,1383.606195677651
2025-01-03 10:30:00,1485.7916619127886
2025-01-03 10:45:00,1708.3332426579398
2025-01-03 11:00:00,1424.4059681987603
2025-01-03 11:15:00,1608.8634664712854
2025-01-03 11:30:00,1706.6151778942992
2025-01-03 11:45:00,1725.8554261046936
2025-01-03 12:00:00,1812.852401700227
2025-01-03 12:15:00,1673.134918382572
2025-01-03 12:30:00,1846.8798228493893
2025-01-03 12:45:00,1743.4461727856665
2025-01-03 13:00:00,1898.6369443962856
2025-01-03 13:15:00,2043.447451156984
2025-01-03 13:30:00,1854.6270482550506
2025-01-03 13:45:00,1770.8997139572452
2025-01-03 14:00:00,1767.2357441458716
2025-01-03 14:15:00,1666.040978057617
2025-01-03 14:30:00,1582.0700526023923
2025-01-03 14:45:00,1606.167314757091
2025-01-03 15:00:00,1599.0037869355567
2025-01-03 15:15:00,1587.8667260333382
2025-01-03 15:30:00,1642.5402592598723
2025-01-03 15:45:00,1389.3630018025603
2025-01-03 16:00:00,1092.2050719659576
2025-01-03 16:15:00,1229.9245280804619
2025-01-03 16:30:00,980.2731522701023
2025-01-03 16:45:00,914.3215966021927
2025-01-03 17:00:00,811.1172232050765
2025-01-03 17:15:00,743.3584694598125
2025-01-03 17:30:00,731.3308860960472
2025-01-03 17:45:00,642.8846478491414
2025-01-03 18:00:00,564.709163866474
2025-01-03 18:15:00,331.61602444359096
2025-01-03 18:30:00,272.0908822243839
2025-01-03 18:45:00,277.4214911996344
2025-01-03 19:00:00,122.16816606690378
2025-01-03 19:15:00,112.94192008503468
2025-01-03 19:30:00,121.86896634438844
2025-01-03 19:45:00,39.010258733395645
2025-01-03 20:00:00,0.0
2025-01-03 20:15:00,0.0
2025-01-03 20:30:00,0.0
2025-01-03 20:45:00,0.0
2025-01-03 21:00:00,0.0
2025-01-03 21:15:00,0.0
2025-01-03 21:30:00,0.0
2025-01-03 21:45:00,122.04521261857738
2025-01-03 22:00:00,0.0
2025-01-03 22:15:00,0.0
2025-01-03 22:30:00,161.01034925307798
2025-01-03 22:45:00,0.0
2025-01-03 23:00:00,0.0
2025-01-03 23:15:00,77.10894988653288
2025-01-03 23:30:00,212.61653181088468
2025-01-03 23:45:00,0.0
2025-01-04 00:00:00,0.0
2025-01-04 00:15:00,85.16583090968649
2025-01-04 00:30:00,158.7081576764848
2025-01-04 00:45:00,62.56514555996841
2025-01-04 01:00:00,0.0
2025-01-04 01:15:00,0.0
2025-01-04 01:30:00,60.45475591970788
2025-01-04 01:45:00,69.6375841301347
2025-01-04 02:00:00,129.45731054736947
2025-01-04 02:15:00,0.0
2025-01-04 02:30:00,0.0
2025-01-04 02:45:00,39.75435940026103
2025-01-04 03:00:00,38.67189723625523
2025-01-04 03:15:00,36.03963453830713
2025-01-04 03:30:00,0.0
2025-01-04 03:45:00,186.59339085896386
2025-01-04 04:00:00,0.0
2025-01-04 04:15:00,0.0
2025-01-04 04:30:00,0.0
2025-01-04 04:45:00,0.0
2025-01-04 05:00:00,22.188495319576038
2025-01-04 05:15:00,0.0
2025-01-04 05:30:00,20.704483133564928
2025-01-04 05:45:00,107.75044375498713
2025-01-04 06:00:00,140.45987049876723
2025-01-04 06:15:00,166.79152104699378
2025-01-04 06:30:00,167.44616063594754
2025-01-04 06:45:00,0.0
2025-01-04 07:00:00,78.02162457157175
2025-01-04 07:15:00,194.15807455559488
2025-01-04 07:30:00,281.20397401852597
2025-01-04 07:45:00,382.882630954296
2025-01-04 08:00:00,544.0814762080641
2025-01-04 08:15:00,439.6759678160077
2025-01-04 08:30:00,772.600305684959
2025-01-04 08:45:00,849.5761473830922
2025-01-04 09:00:00,913.5261045553345
2025-01-04 09:15:00,1157.8091276859586
2025-01-04 09:30:00,1182.4504282361142
2025-01-04 09:45:00,1281.9821834696986
2025-01-04 10:00:00,1294.4988553508276
2025-01-04 10:15:00,1553.7122426370556
2025-01-04 10:30:00,1490.0013109532836
2025-01-04 10:45:00,1593.4316809896445
2025-01-04 11:00:00,1622.1814182773876
2025-01-04 11:15:00,1722.7720099849691
2025-01-04 11:30:00,1813.1140783250485
2025-01-04 11:45:00,1658.9740451793327
2025-01-04 12:00:00,1693.265985728888
2025-01-04 12:15:00,1853.8629191881666
2025-01-04 12:30:00,1831.8367566677043
2025-01-04 12:45:00,1922.9846101470039
2025-01-04 13:00:00,1778.8147452842688
2025-01-04 13:15:00,1907.1920688450778
2025-01-04 13:30:00,1780.7962100785574
2025-01-04 13:45:00,1703.859148276422
2025-01-04 14:00:00,1594.6875307788391
2025-01-04 14:15:00,1570.3387792845836
2025-01-04 14:30:00,1558.5522650188714
2025-01-04 14:45:00,1539.986622232282
2025-01-04 15:00:00,1530.772410376762
2025-01-04 15:15:00,1673.800276891738
2025-01-04 15:30:00,1364.046570113805
2025-01-04 15:45:00,1407.0003278313482
2025-01-04 16:00:00,1191.470081537356
2025-01-04 16:15:00,1206.4919686360465
2025-01-04 16:30:00,1206.9448085421411
2025-01-04 16:45:00,1033.6018745112838
2025-01-04 17:00:00,788.8389956579256
2025-01-04 17:15:00,871.203798003512
2025-01-04 17:30:00,707.3722748973651
2025-01-04 17:45:00,626.5074806529152
2025-01-04 18:00:00,308.6489247523818
2025-01-04 18:15:00,384.46913219279014
2025-01-04 18:30:00,302.9018798201824
2025-01-04 18:45:00,167.6887049233622
2025-01-04 19:00:00,165.15728005610225
2025-01-04 19:15:00,0.0
2025-01-04 19:30:00,39.27046781478857
2025-01-04 19:45:00,0.0
2025-01-04 20:00:00,0.0
2025-01-04 20:15:00,0.0
2025-01-04 20:30:00,0.0
2025-01-04 20:45:00,140.1786684773309
2025-01-04 21:00:00,0.0
2025-01-04 21:15:00,0.0
2025-01-04 21:30:00,161.68011063473003
2025-01-04 21:45:00,0.0
2025-01-04 22:00:00,0.0
2025-01-04 22:15:00,0.0
2025-01-04 22:30:00,0.0
2025-01-04 22:45:00,0.0
2025-01-04 23:00:00,0.0
2025-01-04 23:15:00,0.0
2025-01-04 23:30:00,111.06645169201494
2025-01-04 23:45:00,0.0
2025-01-05 00:00:00,82.20200149205402
2025-01-05 00:15:00,1.2517282153761078
2025-01-05 00:30:00,0.0
2025-01-05 00:45:00,12.208901812517107
2025-01-05 01:00:00,0.0
2025-01-05 01:15:00,121.19887260142072
2025-01-05 01:30:00,0.0
2025-01-05 01:45:00,0.0
2025-01-05 02:00:00,0.0
2025-01-05 02:15:00,67.03320637451122
2025-01-05 02:30:00,0.0
2025-01-05 02:45:00,0.0
2025-01-05 03:00:00,48.08530644313037
2025-01-05 03:15:00,58.18855943047488
2025-01-05 03:30:00,0.0
2025-01-05 03:45:00,52.12101395608463
2025-01-05 04:00:00,0.0
2025-01-05 04:15:00,0.0
2025-01-05 04:30:00,0.0
2025-01-05 04:45:00,93.8265136313767
2025-01-05 05:00:00,0.0
2025-01-05 05:15:00,0.0
2025-01-05 05:30:00,125.32497517797704
2025-01-05 05:45:00,0.0
2025-01-05 06:00:00,0.0
2025-01-05 06:15:00,0.0
2025-01-05 06:30:00,0.0
2025-01-05 06:45:00,24.901711823087066
2025-01-05 07:00:00,17.188350813165716
2025-01-05 07:15:00,53.041867346357336
2025-01-05 07:30:00,86.42281987329609
2025-01-05 07:45:00,409.6957410508134
2025-01-05 08:00:00,412.66108833803503
2025-01-05 08:15:00,583.1572916095029
2025-01-05 08:30:00,654.9979581234228
2025-01-05 08:45:00,772.3460037962429
2025-01-05 09:00:00,1063.8982665807232
2025-01-05 09:15:00,1170.9962787833654
2025-01-05 09:30:00,1159.3167310180759
2025-01-05 09:45:00,1286.5365171998421
2025-01-05 10:00:00,1364.6364239694021
2025-01-05 10:15:00,1283.5306821488452
2025-01-05 10:30:00,1452.6945771527494
2025-01-05 10:45:00,1455.3240699122296
2025-01-05 11:00:00,1480.325682864685
2025-01-05 11:15:00,1675.1685646673832
2025-01-05 11:30:00,1843.9498036866783
2025-01-05 11:45:00,1681.0759545861956
2025-01-05 12:00:00,1776.8058297783323
2025-01-05 12:15:00,1756.9539790210133
2025-01-05 12:30:00,1754.2708572761603
2025-01-05 12:45:00,1894.503096109793
2025-01-05 13:00:00,1939.9303218566185
2025-01-05 13:15:00,1952.5208524242275
2025-01-05 13:30:00,1941.5346603763928
2025-01-05 13:45:00,1880.8933094218005
2025-01-05 14:00:00,1762.758450745165
2025-01-05 14:15:00,1708.371703412536
2025-01-05 14:30:00,1587.3233105295653
2025-01-05 14:45:00,1592.2611597932184
2025-01-05 15:00:00,1549.8599112329455
2025-01-05 15:15:00,1549.601129371786
2025-01-05 15:30:00,1388.5407222232657
2025-01-05 15:45:00,1219.0884223501757
2025-01-05 16:00:00,1232.8153112225796
2025-01-05 16:15:00,1194.5968511072667
2025-01-05 16:30:00,1148.6895544153513
2025-01-05 16:45:00,934.231487916054
2025-01-05 17:00:00,908.0091959301876
2025-01-05 17:15:00,788.200853287137
2025-01-05 17:30:00,601.5853706125815
2025-01-05 17:45:00,526.7464923977761
2025-01-05 18:00:00,441.7530282203536
2025-01-05 18:15:00,416.7448912957103
2025-01-05 18:30:00,293.7528050176111
2025-01-05 18:45:00,139.74138879689698
2025-01-05 19:00:00,0.0
2025-01-05 19:15:00,0.0
2025-01-05 19:30:00,73.21429494918966
2025-01-05 19:45:00,92.31875635759923
2025-01-05 20:00:00,0.0
2025-01-05 20:15:00,0.0
2025-01-05 20:30:00,0.0
2025-01-05 20:45:00,0.0
2025-01-05 21:00:00,0.0
2025-01-05 21:15:00,141.10424660574003
2025-01-05 21:30:00,1.9973820805205054
2025-01-05 21:45:00,0.0
2025-01-05 22:00:00,0.0
2025-01-05 22:15:00,0.0
2025-01-05 22:30:00,137.53742608527776
2025-01-05 22:45:00,0.0
2025-01-05 23:00:00,0.0
2025-01-05 23:15:00,0.0
2025-01-05 23:30:00,0.0
2025-01-05 23:45:00,41.837315740461754
2025-01-06 00:00:00,0.0
2025-01-06 00:15:00,25.083187827289166
2025-01-06 00:30:00,0.0
2025-01-06 00:45:00,64.38632783241353
2025-01-06 01:00:00,0.0
2025-01-06 01:15:00,153.92398343625226
2025-01-06 01:30:00,59.37564583881972
2025-01-06 01:45:00,56.513673783662156
2025-01-06 02:00:00,77.22456740737609
2025-01-06 02:15:00,116.40330647929557
2025-01-06 02:30:00,0.0
2025-01-06 02:45:00,81.94976020346111
2025-01-06 03:00:00,0.0
2025-01-06 03:15:00,204.84825489702874
2025-01-06 03:30:00,59.50352248521786
2025-01-06 03:45:00,150.8561395985379
2025-01-06 04:00:00,0.0
2025-01-06 04:15:00,0.0
2025-01-06 04:30:00,0.0
2025-01-06 04:45:00,0.0
2025-01-06 05:00:00,36.524523477733666
2025-01-06 05:15:00,0.0
2025-01-06 05:30:00,0.0
2025-01-06 05:45:00,0.0
2025-01-06 06:00:00,74.2034078983201
2025-01-06 06:15:00,0.0
2025-01-06 06:30:00,99.0081665885902
2025-01-06 06:45:00,0.0
2025-01-06 07:00:00,0.0
2025-01-06 07:15:00,108.46648721514534
2025-01-06 07:30:00,68.71234696190052
2025-01-06 07:45:00,491.96187948807017
2025-01-06 08:00:00,456.14644739044854
2025-01-06 08:15:00,573.1087352673519
2025-01-06 08:30:00,577.573029394241
2025-01-06 08:45:00,778.3094630543308
2025-01-06 09:00:00,899.577526096082
2025-01-06 09:15:00,1048.4089025664873
2025-01-06 09:30:00,1145.0233558303785
2025-01-06 09:45:00,1066.6716094113326
2025-01-06 10:00:00,1384.1540852459143
2025-01-06 10:15:00,1235.8270977208642
2025-01-06 10:30:00,1416.0548799003361
2025-01-06 10:45:00,1406.375673974953
2025-01-06 11:00:00,1493.9546188907777
2025-01-06 11:15:00,1742.9711495627682
2025-01-06 11:30:00,1704.1803035616713
2025-01-06 11:45:00,1735.8587238171435
2025-01-06 12:00:00,1723.65495103571
2025-01-06 12:15:00,1738.0901617253944
2025-01-06 12:30:00,1839.825528375763
2025-01-06 12:45:00,1881.6961300287244
2025-01-06 13:00:00,1675.611621196938
2025-01-06 13:15:00,1574.8373396803772
2025-01-06 13:30:00,1748.6638762396747
2025-01-06 13:45:00,1929.6813688546256
2025-01-06 14:00:00,1567.0113781591845
2025-01-06 14:15:00,1736.7793027126756
2025-01-06 14:30:00,1718.4745967181693
2025-01-06 14:45:00,1718.3935012907004
2025-01-06 15:00:00,1609.9695170499692
2025-01-06 15:15:00,1624.7969818340969
2025-01-06 15:30:00,1349.567516197611
2025-01-06 15:45:00,1465.0945570227743
2025-01-06 16:00:00,1195.4189817868028
2025-01-06 16:15:00,1021.9825515349386
2025-01-06 16:30:00,1158.4126882724636
2025-01-06 16:45:00,982.8038339942868
2025-01-06 17:00:00,987.1145978184325
2025-01-06 17:15:00,782.2165264346035
2025-01-06 17:30:00,645.7087980601116
2025-01-06 17:45:00,696.7553143363276
2025-01-06 18:00:00,531.9699307880423
2025-01-06 18:15:00,530.4412953814763
2025-01-06 18:30:00,405.05984377432014
2025-01-06 18:45:00,170.31055658690184
2025-01-06 19:00:00,120.03051656890072
2025-01-06 19:15:00,66.77797541040307
2025-01-06 19:30:00,0.0
2025-01-06 19:45:00,0.0
2025-01-06 20:00:00,0.0
2025-01-06 20:15:00,127.27911943620308
2025-01-06 20:30:00,0.0
2025-01-06 20:45:00,66.8927267720849
2025-01-06 21:00:00,0.0
2025-01-06 21:15:00,0.0
2025-01-06 21:30:00,0.0
2025-01-06 21:45:00,13.990971450348399
2025-01-06 22:00:00,65.76791184373803
2025-01-06 22:15:00,63.31369483063708
2025-01-06 22:30:00,60.34841746428557
2025-01-06 22:45:00,43.23159336717964
2025-01-06 23:00:00,44.24644852431204
2025-01-06 23:15:00,141.00605962271487
2025-01-06 23:30:00,0.0
2025-01-06 23:45:00,0.0
2025-01-07 00:00:00,0.0
2025-01-07 00:15:00,0.0
2025-01-07 00:30:00,98.51064816150212
2025-01-07 00:45:00,0.0
2025-01-07 01:00:00,88.46849405107172
2025-01-07 01:15:00,0.0
2025-01-07 01:30:00,0.0
2025-01-07 01:45:00,78.43903931034562
2025-01-07 02:00:00,0.0
2025-01-07 02:15:00,19.889334552752963
2025-01-07 02:30:00,0.0
2025-01-07 02:45:00,12.395539430664215
2025-01-07 03:00:00,113.44430059515118
2025-01-07 03:15:00,0.0
2025-01-07 03:30:00,0.0
2025-01-07 03:45:00,0.0
2025-01-07 04:00:00,20.678856173342606
2025-01-07 04:15:00,90.92121152036398
2025-01-07 04:30:00,0.0
2025-01-07 04:45:00,244.93100667699994
2025-01-07 05:00:00,76.9852784537381
2025-01-07 05:15:00,78.06982664672434
2025-01-07 05:30:00,139.31616339357637
2025-01-07 05:45:00,0.0
2025-01-07 06:00:00,0.0
2025-01-07 06:15:00,119.53526147909294
2025-01-07 06:30:00,0.0
2025-01-07 06:45:00,0.0
2025-01-07 07:00:00,0.0
2025-01-07 07:15:00,135.03436919063012
2025-01-07 07:30:00,235.4754561536247
2025-01-07 07:45:00,289.30491989851146
2025-01-07 08:00:00,522.624773014746
2025-01-07 08:15:00,601.7917331329281
2025-01-07 08:30:00,952.0441555688329
2025-01-07 08:45:00,874.7570663765102
2025-01-07 09:00:00,888.879169001448
2025-01-07 09:15:00,1083.4840142154007
2025-01-07 09:30:00,1074.5582514251748
2025-01-07 09:45:00,1262.186140529998
2025-01-07 10:00:00,1200.3477317927059
2025-01-07 10:15:00,1294.3912571244048
2025-01-07 10:30:00,1497.9223620638754
2025-01-07 10:45:00,1540.074509821292
2025-01-07 11:00:00,1699.4151976406797
2025-01-07 11:15:00,1661.9500618784791
2025-01-07 11:30:00,1728.1107458802987
2025-01-07 11:45:00,1693.3248126860328
2025-01-07 12:00:00,1860.5876125756704
2025-01-07 12:15:00,1720.9939773707524
2025-01-07 12:30:00,1936.5711645561678
2025-01-07 12:45:00,1725.0122078144966
2025-01-07 13:00:00,1839.3907446447092
2025-01-07 13:15:00,1724.3497564795387
2025-01-07 13:30:00,1935.6395737717141
2025-01-07 13:45:00,1799.0796262074723
2025-01-07 14:00:00,1805.9713029303655
2025-01-07 14:15:00,1808.6688001852733
2025-01-07 14:30:00,1677.6624976788175
2025-01-07 14:45:00,1649.0999007237751
2025-01-07 15:00:00,1486.023192491985
2025-01-07 15:15:00,1716.4816633669798
2025-01-07 15:30:00,1532.219434857747
2025-01-07 15:45:00,1292.6189627323147
2025-01-07 16:00:00,1228.472788964363
2025-01-07 16:15:00,1151.624772838688
2025-01-07 16:30:00,1125.2204019641817
2025-01-07 16:45:00,1145.6117857353572
2025-01-07 17:00:00,927.8840961037131
2025-01-07 17:15:00,938.7018775064105
2025-01-07 17:30:00,788.2989572957081
2025-01-07 17:45:00,576.427818060413
2025-01-07 18:00:00,339.27609280709197
2025-01-07 18:15:00,300.60079092188
2025-01-07 18:30:00,362.7383863879296
2025-01-07 18:45:00,99.53369797257106
2025-01-07 19:00:00,11.886724783358783
2025-01-07 19:15:00,46.86074669235338
2025-01-07 19:30:00,17.13539591291916
2025-01-07 19:45:00,0.0
2025-01-07 20:00:00,88.25292844069074
2025-01-07 20:15:00,0.0
2025-01-07 20:30:00,0.0
2025-01-07 20:45:00,0.0
2025-01-07 21:00:00,137.78438618946166
2025-01-07 21:15:00,9.16251320450643
2025-01-07 21:30:00,48.18485166641757
2025-01-07 21:45:00,0.0
2025-01-07 22:00:00,0.0
2025-01-07 22:15:00,73.08084042482649
2025-01-07 22:30:00,283.9288767164445
2025-01-07 22:45:00,39.03120908601202
2025-01-07 23:00:00,0.0
2025-01-07 23:15:00,0.0
2025-01-07 23:30:00,0.0
2025-01-07 23:45:00,0.0
2025-01-08 00:00:00,0.0
2025-01-08 00:15:00,0.0
2025-01-08 00:30:00,0.0
2025-01-08 00:45:00,0.0
2025-01-08 01:00:00,181.27034143648953
2025-01-08 01:15:00,17.51560757924348
2025-01-08 01:30:00,173.13025414274023
2025-01-08 01:45:00,0.0
2025-01-08 02:00:00,10.90288275333567
2025-01-08 02:15:00,0.0
2025-01-08 02:30:00,0.0
2025-01-08 02:45:00,0.0
2025-01-08 03:00:00,0.0
2025-01-08 03:15:00,90.28222281394852
2025-01-08 03:30:00,0.0
2025-01-08 03:45:00,0.0
2025-01-08 04:00:00,0.0
2025-01-08 04:15:00,65.3461109041459
2025-01-08 04:30:00,0.0
2025-01-08 04:45:00,0.0
2025-01-08 05:00:00,0.0
2025-01-08 05:15:00,92.93959789043616
2025-01-08 05:30:00,0.0
2025-01-08 05:45:00,0.0
